kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
animalia	arthropoda	apidae	Melipona	beecheii	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Apis	mellifera	United States	California	El Dorado
animalia	arthropoda	apidae	Anthophora	petrophila	United States	Arizona	Cochise
animalia	arthropoda	apidae	Apis	mellifera	United States	New Mexico	Eddy
animalia	arthropoda	apidae	Bombus	sp.	Taiwan	T'Ai-Wan	Nan Tow
animalia	arthropoda	apidae	Bombus	impatiens	United States	Massachusetts	Middlesex County
animalia	arthropoda	apidae	Melipona	mondury	Brazil	Santa Catarina	None
animalia	arthropoda	apidae	Centris	pallida	United States	California	San Bernardino
animalia	arthropoda	apidae	Diadasia	ochracea	United States	New Mexico	Grant
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Texas	Garza
animalia	arthropoda	apidae	Bombus	weisi	Mexico	Morelos	Tepoztlan
animalia	arthropoda	apidae	Bombus	bifarius	United States	California	Siskiyou
animalia	arthropoda	apidae	Bombus	griseocollis	United States	Michigan	Mackinac
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Illinois	Mason
animalia	arthropoda	apidae	Bombus	huntii	United States	Colorado	Mineral
animalia	arthropoda	apidae	Bombus	rufocinctus	United States	Colorado	Boulder County
animalia	arthropoda	apidae	Anthophora	urbana	United States	Nevada	Clark
animalia	arthropoda	apidae	Diadasia	diminuta	United States	Arizona	Coconino
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Guatemala	Huehuetenango	Jacaltenango
animalia	arthropoda	apidae	Exomalopsis	otomita	Belize	Cayo	None
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Alameda County
animalia	arthropoda	apidae	Svastra	sp.	Mexico	Durango	Tlahualilo
animalia	arthropoda	apidae	Melissodes	boltoniae	United States	Illinois	Macoupin
animalia	arthropoda	apidae	Anthophora	furcata	United States	Arizona	Greenlee
animalia	arthropoda	apidae	Anthophora	terminalis	United States	Idaho	Franklin
animalia	arthropoda	apidae	Bombus	bifarius	United States	California	Fresno County
animalia	arthropoda	apidae	Eulaema	nigrita	Brasil	Amazonas	Manaus
animalia	arthropoda	apidae	Xylocopa	tenuiscapa	India	Tamil Nadu	Coimbatore
animalia	arthropoda	apidae	Ceratina	strenua	United States	Connecticut	Hartford
animalia	arthropoda	apidae	Trigona	amalthea	Ecuador	Orellana	None
animalia	arthropoda	apidae	Trigona	fulviventris	Mexico	Yucatan	Tizimin
animalia	arthropoda	apidae	Bombus	mixtus	United States	Oregon	Hood River
animalia	arthropoda	apidae	Euglossa	stilbonata	Brasil	Amazonas	Não Informado
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Santa Barbara
animalia	arthropoda	apidae	Bombus	genalis	India	Sikkim	[Not Stated]
animalia	arthropoda	apidae	Isepeolus	vachali	Argentina	Rio Negro	None
animalia	arthropoda	apidae	Anthophora	affabilis	United States	Utah	Tooele
animalia	arthropoda	apidae	Bombus	vagans	United States	Vermont	Addison
animalia	arthropoda	apidae	Xylocopa	fenestrata	India	Puducherry	Karaikal
animalia	arthropoda	apidae	Peponapis	pruinosa	United States	Indiana	Tippecanoe
animalia	arthropoda	apidae	Partamona	bilineata	Mexico	Chiapas	Oxchuc
animalia	arthropoda	apidae	Melissodes	tristis	United States	Arizona	Mohave
animalia	arthropoda	apidae	Bombus	mixtus	United States	Idaho	Idaho
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Eldorado
animalia	arthropoda	apidae	Bombus	bombus	United States	New York	Tompkins
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Virginia	Giles
animalia	arthropoda	apidae	Bombus	nigrodorsalis	Mexico	Oaxaca	San Sebastian Rio Hondo
animalia	arthropoda	apidae	Bombus	vagans	United States	Minnesota	Becker County
animalia	arthropoda	apidae	Tetraloniella	nana	Slovakia	Nitra	Nove Zamky
animalia	arthropoda	apidae	Bombus	impatiens	United States	Ohio	Erie
animalia	arthropoda	apidae	Bombus	sonorus	United States	Arizona	Cochise Co.
animalia	arthropoda	apidae	Bombus	terricola	United States	Michigan	Keweenaw
animalia	arthropoda	apidae	Apis	mellifera	United States	Maryland	Prince George'S
animalia	arthropoda	apidae	Apis	mellifera	United States	Maryland	Howard
animalia	arthropoda	apidae	Melissodes	desponsa	United States	New York	Tompkins
animalia	arthropoda	apidae	Bombus	vandykei	United States	California	Yuba County
animalia	arthropoda	apidae	Anthophora	terminalis	United States	Utah	Cache
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Indiana	Jefferson
animalia	arthropoda	apidae	Melissodes	coreopsis	United States	Kansas	Ford
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	California	Tulare County
animalia	arthropoda	apidae	Bombus	lapidarius	Austria	Styria	Leibnitz
animalia	arthropoda	apidae	Melissodes	druriellus	United States	New Hampshire	Coos
animalia	arthropoda	apidae	Bombus	ternarius	United States	South Dakota	Lawrence
animalia	arthropoda	apidae	Tetraloniella	wilmattae	United States	Texas	Zapata
animalia	arthropoda	apidae	Apis	mellifera	Brasil	Pará	Oriximiná
animalia	arthropoda	apidae	Xylocopa	virginica	United States	New Jersey	Burlington
animalia	arthropoda	apidae	Anthophora	urbana	United States	Arizona	Mohave
animalia	arthropoda	apidae	Apis	mellifera	United States	Utah	Garfield
animalia	arthropoda	apidae	Bombus	vandykei	United States	Oregon	Jackson
animalia	arthropoda	apidae	Melissodes	tepaneca	United States	Texas	Cochran
animalia	arthropoda	apidae	Bombus	appositus	United States	Colorado	Gunnison County
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Colorado	Boulder
animalia	arthropoda	apidae	Holcopasites	insoletus	United States	Arizona	Cochise
animalia	arthropoda	apidae	Bombus	terrestris	Austria	Burgenland	Neusiedl Am See
animalia	arthropoda	apidae	Bombus	sp.	United States	Virginia	Montgomery
animalia	arthropoda	apidae	Ceratina	sp.	Mexico	Chiapas	San Juan Cancuc
animalia	arthropoda	apidae	Xylocopa	virginica	United States	Missouri	Wayne
animalia	arthropoda	apidae	Melissodes	tristis	United States	Texas	Terrell
animalia	arthropoda	apidae	Bombus	transversalis	Guyana	Demerara-Mahaica	[Not Stated]
animalia	arthropoda	apidae	Bombus	ternarius	United States	New York	Tompkins
animalia	arthropoda	apidae	Bombus	citrinus	United States	Minnesota	Becker County
animalia	arthropoda	apidae	Bombus	perplexus	United States	Connecticut	Tolland
animalia	arthropoda	apidae	Trigona	fulviventris	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Bombus	occidentalis	United States	Colorado	Rio Grande County
animalia	arthropoda	apidae	Ceratina	tejonensis	United States	California	Santabarbara
animalia	arthropoda	apidae	Anthophora	urbana	United States	Utah	Kane
animalia	arthropoda	apidae	Bombus	occidentalis	United States	Wyoming	Teton
animalia	arthropoda	apidae	Euglossa	tridentata	Mexico	Chiapas	Acacoyagua
animalia	arthropoda	apidae	Trigona	fulviventris	Mexico	Chiapas	Altamirano
animalia	arthropoda	apidae	Eulaema	meriana	Brasil	Pará	Óbidos
animalia	arthropoda	apidae	Anthophora	urbana	United States	California	San Bernardino
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Calaveras County
animalia	arthropoda	apidae	Tetraloniella	albata	United States	Texas	Dallas
animalia	arthropoda	apidae	Gaesischia	saltae	Argentina	Salta	None
animalia	arthropoda	apidae	Braunsapis	plebeia	Australia	Queensland	Torres Strait Islands
animalia	arthropoda	apidae	Bombus	occidentalis	United States	California	Marin County
animalia	arthropoda	apidae	Bombus	vosnesenskii	United States	California	Mendocino County
animalia	arthropoda	apidae	Bombus	flavifrons	Canada	Yukon Territory	[Not Stated]
animalia	arthropoda	apidae	Bombus	neoboreus	Canada	Yukon Territory	[Not Stated]
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Sanbenito
animalia	arthropoda	apidae	Diadasia	lutzi	United States	Arizona	Coconino
animalia	arthropoda	apidae	Apis	mellifera	United States	Utah	Salt Lake
animalia	arthropoda	apidae	Ceratina	neomexicana	United States	California	Los Angeles
animalia	arthropoda	apidae	Bombus	vosnesenskii	United States	California	Plumas County
animalia	arthropoda	apidae	Melissodes	bimaculata	United States	Ohio	Logan
animalia	arthropoda	apidae	Bombus	morrisoni	United States	Utah	Emery
animalia	arthropoda	apidae	Svastra	obliqua	United States	Kansas	Reno
animalia	arthropoda	apidae	Anthophora	montana	United States	New Mexico	Grant
animalia	arthropoda	apidae	Anthophora	petrophila	United States	Utah	Emery
animalia	arthropoda	apidae	Bombus	affinis	United States	Massachusetts	Dukes
animalia	arthropoda	apidae	Ceratina	sp. 08 ecosur	Guatemala	Huehuetenango	San Antonio Huista
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Colorado	Huerfano County
animalia	arthropoda	apidae	Bombus	nevadensis	United States	Colorado	Boulder County
animalia	arthropoda	apidae	Bombus	ternarius	United States	Wisconsin	Lincoln Co.
animalia	arthropoda	apidae	Xylocopa	fimbriata	Costa Rica	Provincia De San Jose	Desamparados
animalia	arthropoda	apidae	Eucera	tuberculata	France	Provence-Alpes-Côte D'Azur	Vaucluse
animalia	arthropoda	apidae	Anthophorula	compactula	United States	Nevada	Clark
animalia	arthropoda	apidae	Bombus	melanopygus	United States	Utah	Kane
animalia	arthropoda	apidae	Scaura	argyrea	Mexico	Chiapas	Ocosingo
animalia	arthropoda	apidae	Melissodes	lupina	United States	Oregon	Umatilla
animalia	arthropoda	apidae	Epeolus	lectoides	United States	Michigan	Livingston
animalia	arthropoda	apidae	Svastra	atripes	United States	Texas	Kenedy
animalia	arthropoda	apidae	Bombus	huntii	United States	Utah	Washington
animalia	arthropoda	apidae	Bombus	bifarius	United States	Washington	Lewis
animalia	arthropoda	apidae	Nomada	texana	United States	Utah	Emery
animalia	arthropoda	apidae	Euglossa	viridissima	Mexico	Morelos	Huitzilac
animalia	arthropoda	apidae	Bombus	vosnesenskii	United States	California	Alpine
animalia	arthropoda	apidae	Centris	cockerelli	United States	Arizona	La Paz County
animalia	arthropoda	apidae	Xylocopa	micans	United States	Alabama	Macon County
animalia	arthropoda	apidae	Scaptotrigona	mexicana	Mexico	Veracruz	None Or Unknown
animalia	arthropoda	apidae	Bombus	impatiens	United States	Virginia	Fairfax
animalia	arthropoda	apidae	Ceratina	sp. 08 ecosur	Mexico	Chiapas	Motozintla
animalia	arthropoda	apidae	Svastra	atripes	United States	Georgia	Evans
animalia	arthropoda	apidae	Trigona	fuscipennis	Mexico	Chiapas	Acacoyagua
animalia	arthropoda	apidae	Bombus	baeri	Chile	Bio Bio	[Not Stated]
animalia	arthropoda	apidae	Exomalopsis	solidaginis	United States	Utah	Garfield
animalia	arthropoda	apidae	Melissodes	glenwoodensis	United States	Utah	Garfield
animalia	arthropoda	apidae	Nomada	articulata	United States	Massachusetts	Plymouth
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Trinity
animalia	arthropoda	apidae	Bombus	vagans	United States	Massachusetts	Hampshire
animalia	arthropoda	apidae	Xylocopa	nitidiventris	Afghanistan	Hazarajat	Bamiyan
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Mexico	Yucatan	Izamal
animalia	arthropoda	apidae	Geotrigona	aequinoctialis	Brazil	Para	None
animalia	arthropoda	apidae	Bombus	fervidus	United States	Washington	Kittitas
animalia	arthropoda	apidae	Bombus	ephippiatus	Mexico	Chihuahua	Guachochi
animalia	arthropoda	apidae	Bombus	borealis	United States	Michigan	Midland
animalia	arthropoda	apidae	Toromelissa	nemaglossa	Chile	Atacama - Region Iii	Copiapo
animalia	arthropoda	apidae	Bombus	sitkensis	United States	California	Del Norte
animalia	arthropoda	apidae	Xylocopa	tranquebarorum	China	Sichuan	Ybin Shi
animalia	arthropoda	apidae	Anthophorula	albicans	United States	California	Sanbenito
animalia	arthropoda	apidae	Bombus	affinis	United States	Pennsylvania	Perry
animalia	arthropoda	apidae	Xylocopa	frontalis	Bolivia	Cochabamba	Chapare
animalia	arthropoda	apidae	Exomalopsis	sp. 2	Mexico	Yucatan	Muna
animalia	arthropoda	apidae	Svastra	flavitarsis	Chile	Antofagasta - Region Ii	El Loa
animalia	arthropoda	apidae	Melissodes	agilis	United States	Illinois	Champaign
animalia	arthropoda	apidae	Melissodes	denticulata	United States	Ohio	Licking
animalia	arthropoda	apidae	Bombus	vagans	United States	Tennessee	Carter
animalia	arthropoda	apidae	Apis	florea	India	Punjab	Ludhiana
animalia	arthropoda	apidae	Melissodes	perlusa	United States	Utah	Garfield
animalia	arthropoda	apidae	Melissodes	vernoniae	United States	Texas	Deaf Smith
animalia	arthropoda	apidae	Anthophora	albata	United States	Oregon	Deschutes
animalia	arthropoda	apidae	Bombus	huntii	United States	New Mexico	Lincoln
animalia	arthropoda	apidae	Bombus	ternarius	United States	New York	Essex
animalia	arthropoda	apidae	Nomada	mutans	United States	Washington	Whitman
animalia	arthropoda	apidae	Diadasia	rinconis	United States	Arizona	Yuma County
animalia	arthropoda	apidae	Ceratina	arizonensis	United States	California	Sanbenito
animalia	arthropoda	apidae	Anthophora	terminalis	United States	Michigan	St. Joseph
animalia	arthropoda	apidae	Eremapis	parvula	Argentina	La Rioja	None
animalia	arthropoda	apidae	Ceratina	sp.	Mexico	Chiapas	Tenejapa
animalia	arthropoda	apidae	Bombus	melanopygus	United States	Colorado	Boulder
animalia	arthropoda	apidae	Peponapis	pruinosa	United States	New York	Schoharie
animalia	arthropoda	apidae	Partamona	bilineata	Mexico	Yucatan	Tizimin
animalia	arthropoda	apidae	Bombus	pensylvanicus	Mexico	Mexico	Aculco
animalia	arthropoda	apidae	Eucera	virgata	United States	California	Contracosta
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Kansas	Russell
animalia	arthropoda	apidae	Bombus	fervidus	United States	Oregon	Polk
animalia	arthropoda	apidae	Eufriesea	vidua	Brasil	Rondônia	Guajará-Mirim
animalia	arthropoda	apidae	Centris	tiburonensis	United States	California	Riverside
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Texas	Hidalgo
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Nevada/Placer County
animalia	arthropoda	apidae	Bombus	sonorus	United States	Arizona	Cochise
animalia	arthropoda	apidae	Svastrides	melanura	Chile	Metropolitana De Santiago	Santiago
animalia	arthropoda	apidae	Xylocopa	californica	United States	Arizona	Cochise County
animalia	arthropoda	apidae	Bombus	melanopygus	United States	Nevada	Elko
animalia	arthropoda	apidae	Apis	mellifera	United States	New York	Tompkins
animalia	arthropoda	apidae	Bombus	bifarius	United States	Colorado	Dolores
animalia	arthropoda	apidae	Diadasia	australis	United States	Nevada	Clark
animalia	arthropoda	apidae	Bombus	mixtus	United States	Colorado	Boulder
animalia	arthropoda	apidae	Bombus	bifarius	United States	California	Placer County
animalia	arthropoda	apidae	Ceratina	acantha	United States	Idaho	Oneida
animalia	arthropoda	apidae	Ericrocis	lata	United States	Nevada	Clark
animalia	arthropoda	apidae	Braunsapis	bouyssoui	Kenya	Coast	Malindi
animalia	arthropoda	apidae	Bombus	occidentalis	United States	Washington	Pierce County
animalia	arthropoda	apidae	Diadasia	ochracea	United States	Arizona	Santa Cruz
animalia	arthropoda	apidae	Eucera	salamita	Cyprus	Northern Cyprus (Turkish Controlled)	None
animalia	arthropoda	apidae	Melissoptila	fiebrigi	Costa Rica	San Jose	Santa Ana
animalia	arthropoda	apidae	Bombus	fervidus	United States	Arizona	Coconino
animalia	arthropoda	apidae	Anthophora	petrophila	United States	California	San Bernardino
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Colorado	Jackson County
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Mississippi	Oktibbeha
animalia	arthropoda	apidae	Bombus	huntii	United States	Utah	Beaver
animalia	arthropoda	apidae	Svastra	obliqua	United States	Indiana	Tippecanoe
animalia	arthropoda	apidae	Exomalopsis	analis	Mexico	Yucatan	Yaxcaba
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Kansas	Morris
animalia	arthropoda	apidae	Bombus	huntii	Mexico	Coahuila De Zaragoza	Arteaga
animalia	arthropoda	apidae	Bombus	occidentalis	United States	Wyoming	Teton County
animalia	arthropoda	apidae	Melissodes	agilis	United States	Wyoming	Johnson
animalia	arthropoda	apidae	Bombus	pensylvanicus	Mexico	Hidalgo	Tula De Allende
animalia	arthropoda	apidae	Anthophora	abrupta	United States	Texas	Harris
animalia	arthropoda	apidae	Apis	mellifera	Mexico	Campeche	Calakmul
animalia	arthropoda	apidae	Melissodes	rustica	United States	Illinois	Macoupin
animalia	arthropoda	apidae	Bombus	pascuorum	Norway	Viken	Sigdal
animalia	arthropoda	apidae	Nomada	vierecki	United States	Texas	Wilbarger
animalia	arthropoda	apidae	Bombus	melanopygus	United States	Colorado	Clear Creek County
animalia	arthropoda	apidae	Ceratina	pacifica	United States	Utah	Garfield
animalia	arthropoda	apidae	Bombus	fervidus	United States	Michigan	Lenawee
animalia	arthropoda	apidae	Melissodes	stearnsi	United States	California	Glenn
animalia	arthropoda	apidae	Bombus	mixtus	United States	Washington	King
animalia	arthropoda	apidae	Partamona	vicina	Brasil	Amazonas	Itacoatiara
animalia	arthropoda	apidae	Bombus	sp.	United States	Oregon	Linn
animalia	arthropoda	apidae	Partamona	bilineata	Mexico	Chiapas	Jitotol
animalia	arthropoda	apidae	Bombus	affinis	United States	Ohio	Warren
animalia	arthropoda	apidae	Xylocopa	virginica	United States	New York	Queens
animalia	arthropoda	apidae	Melipona	lateralis	Brasil	Amazonas	Não Informado
animalia	arthropoda	apidae	Bombus	impatiens	United States	Wisconsin	Outagamie
animalia	arthropoda	apidae	Bombus	bohemicus	Slovakia	Nitra	Nove Zamky
animalia	arthropoda	apidae	Neolarra	batrae	United States	California	Riverside
animalia	arthropoda	apidae	Nannotrigona	perilampoides	Mexico	Yucatan	Tzucacab
animalia	arthropoda	apidae	Bombus	ternarius	United States	Minnesota	Lake Of The Woods County
animalia	arthropoda	apidae	Diadasia	nigrifrons	United States	Utah	Wasatch
animalia	arthropoda	apidae	Plebeia	melanica	Mexico	Chiapas	Acacoyagua
animalia	arthropoda	apidae	Bombus	appositus	United States	Idaho	Clearwater
animalia	arthropoda	apidae	Bombus	occidentalis	United States	Washington	Cowlitz
animalia	arthropoda	apidae	Bombus	pascuorum	Great Britain	England	Nottinghamshire
